0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.015625,0.015625,0.015625,0.015625,0.0078125,0.0,0.0078125,0.0
0.0,0.0,0.0,0.078125,0.0,0.0,0.0,0.0,0.015625,0.015625,0.015625,0.015625,0.015625,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0390625,0.0,0.0,0.0,0.0078125,0.0078125,0.0078125,0.0,0.0078125,0.0,0.0078125,0.0
0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0078125,0.0078125,0.0078125,0.0078125,0.0078125,0.0,0.015625,0.0
0.0,0.0390625,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.015625,0.015625,0.0078125,0.0078125,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.015625,0.015625,0.0078125,0.015625,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0
0.0,0.015625,0.015625,0.0078125,0.015625,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,0.0
0.0,0.015625,0.015625,0.0078125,0.015625,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0078125,0.015625,0.0078125,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,0.0
0.0,0.0078125,0.015625,0.0,0.015625,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.015625,0.0078125,0.0,0.0078125,0.0,0.0,0.015625,0.0078125,0.0,0.0078125,0.015625,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
